线路6,20150104,06,1245
线路11,20150104,06,1667
线路6,20150104,07,3498
线路11,20150104,07,4590
线路6,20150104,08,3974
线路11,20150104,08,5561
线路6,20150104,09,2579
线路11,20150104,09,3976
线路6,20150104,10,1926
线路11,20150104,10,3059
线路6,20150104,11,1652
线路11,20150104,11,2400
线路6,20150104,12,1652
线路11,20150104,12,1873
线路6,20150104,13,1652
线路11,20150104,13,2173
线路6,20150104,14,1904
线路11,20150104,14,2433
线路6,20150104,15,2013
线路11,20150104,15,2663
线路6,20150104,16,2418
线路11,20150104,16,3292
线路6,20150104,17,3268
线路11,20150104,17,4259
线路6,20150104,18,3016
线路11,20150104,18,4259
线路6,20150104,19,1600
线路11,20150104,19,2105
线路6,20150104,20,1245
线路11,20150104,20,1586
线路6,20150104,21,1105
线路11,20150104,21,1498
线路6,20150105,06,1245
线路11,20150105,06,1667
线路6,20150105,07,3498
线路11,20150105,07,4610
线路6,20150105,08,3823
线路11,20150105,08,5561
线路6,20150105,09,2428
线路11,20150105,09,3830
线路6,20150105,10,1737
线路11,20150105,10,2867
线路6,20150105,11,1473
线路11,20150105,11,2282
线路6,20150105,12,1348
线路11,20150105,12,1698
线路6,20150105,13,1467
线路11,20150105,13,1995
线路6,20150105,14,1651
线路11,20150105,14,2301
线路6,20150105,15,1810
线路11,20150105,15,2508
线路6,20150105,16,2200
线路11,20150105,16,3123
线路6,20150105,17,3029
线路11,20150105,17,4177
线路6,20150105,18,3029
线路11,20150105,18,4177
线路6,20150105,19,1523
线路11,20150105,19,2105
线路6,20150105,20,1136
线路11,20150105,20,1525
线路6,20150105,21,1011
线路11,20150105,21,1498
线路6,20150106,06,1245
线路11,20150106,06,1667
线路6,20150106,07,3498
线路11,20150106,07,4610
线路6,20150106,08,3974
线路11,20150106,08,5561
线路6,20150106,09,2579
线路11,20150106,09,3830
线路6,20150106,10,1926
线路11,20150106,10,3059
线路6,20150106,11,1574
线路11,20150106,11,2400
线路6,20150106,12,1574
线路11,20150106,12,1873
线路6,20150106,13,1574
线路11,20150106,13,2173
线路6,20150106,14,1904
线路11,20150106,14,2301
线路6,20150106,15,2013
线路11,20150106,15,2508
线路6,20150106,16,2418
线路11,20150106,16,3123
线路6,20150106,17,3268
线路11,20150106,17,4177
线路6,20150106,18,3016
线路11,20150106,18,4177
线路6,20150106,19,1523
线路11,20150106,19,2105
线路6,20150106,20,1245
线路11,20150106,20,1525
线路6,20150106,21,1011
线路11,20150106,21,1498
线路6,20150107,06,1137
线路11,20150107,06,1529
线路6,20150107,07,3402
线路11,20150107,07,4590
线路6,20150107,08,3974
线路11,20150107,08,5561
线路6,20150107,09,2579
线路11,20150107,09,3976
线路6,20150107,10,1926
线路11,20150107,10,3059
线路6,20150107,11,1744
线路11,20150107,11,2400
线路6,20150107,12,1744
线路11,20150107,12,1873
线路6,20150107,13,1744
线路11,20150107,13,2173
线路6,20150107,14,1904
线路11,20150107,14,2433
线路6,20150107,15,2013
线路11,20150107,15,2663
线路6,20150107,16,2418
线路11,20150107,16,3292
线路6,20150107,17,3268
线路11,20150107,17,4314
线路6,20150107,18,3016
线路11,20150107,18,4314
线路6,20150107,19,1600
线路11,20150107,19,2109
线路6,20150107,20,1245
线路11,20150107,20,1586
线路6,20150107,21,1105
线路11,20150107,21,1445
线路6,20150101,06,636
线路11,20150101,06,700
线路6,20150101,07,1455
线路11,20150101,07,2074
线路6,20150101,08,1881
线路11,20150101,08,3627
线路6,20150101,09,1881
线路11,20150101,09,3627
线路6,20150101,10,2065
线路11,20150101,10,3457
线路6,20150101,11,2065
线路11,20150101,11,3044
线路6,20150101,12,2056
线路11,20150101,12,2746
线路6,20150101,13,2056
线路11,20150101,13,3108
线路6,20150101,14,2296
线路11,20150101,14,3340
线路6,20150101,15,2296
线路11,20150101,15,2827
线路6,20150101,16,2334
线路11,20150101,16,2914
线路6,20150101,17,2334
线路11,20150101,17,3266
线路6,20150101,18,2334
线路11,20150101,18,2839
线路6,20150101,19,1505
线路11,20150101,19,1922
线路6,20150101,20,1339
线路11,20150101,20,1905
线路6,20150101,21,1108
线路11,20150101,21,1443
线路6,20150102,06,636
线路11,20150102,06,700
线路6,20150102,07,1455
线路11,20150102,07,2074
线路6,20150102,08,1881
线路11,20150102,08,3627
线路6,20150102,09,1881
线路11,20150102,09,3627
线路6,20150102,10,2065
线路11,20150102,10,3457
线路6,20150102,11,2065
线路11,20150102,11,3044
线路6,20150102,12,2056
线路11,20150102,12,2746
线路6,20150102,13,2056
线路11,20150102,13,3108
线路6,20150102,14,2296
线路11,20150102,14,3340
线路6,20150102,15,2296
线路11,20150102,15,2827
线路6,20150102,16,2334
线路11,20150102,16,2914
线路6,20150102,17,2334
线路11,20150102,17,3266
线路6,20150102,18,2334
线路11,20150102,18,2839
线路6,20150102,19,1505
线路11,20150102,19,1922
线路6,20150102,20,1339
线路11,20150102,20,1905
线路6,20150102,21,1108
线路11,20150102,21,1443
线路6,20150103,06,636
线路11,20150103,06,700
线路6,20150103,07,1455
线路11,20150103,07,2074
线路6,20150103,08,1881
线路11,20150103,08,3627
线路6,20150103,09,1881
线路11,20150103,09,3627
线路6,20150103,10,2065
线路11,20150103,10,3457
线路6,20150103,11,2065
线路11,20150103,11,3044
线路6,20150103,12,2056
线路11,20150103,12,2746
线路6,20150103,13,2056
线路11,20150103,13,3108
线路6,20150103,14,2296
线路11,20150103,14,3340
线路6,20150103,15,2296
线路11,20150103,15,2827
线路6,20150103,16,2334
线路11,20150103,16,2914
线路6,20150103,17,2334
线路11,20150103,17,3266
线路6,20150103,18,2334
线路11,20150103,18,2839
线路6,20150103,19,1505
线路11,20150103,19,1922
线路6,20150103,20,1339
线路11,20150103,20,1905
线路6,20150103,21,1108
线路11,20150103,21,1443
