线路6,20150104,06,1278
线路11,20150104,06,1689
线路6,20150104,07,3468
线路11,20150104,07,4680
线路6,20150104,08,3857
线路11,20150104,08,5475
线路6,20150104,09,2547
线路11,20150104,09,3978
线路6,20150104,10,1935
线路11,20150104,10,3046
线路6,20150104,11,1721
线路11,20150104,11,2451
线路6,20150104,12,1672
线路11,20150104,12,1985
线路6,20150104,13,1743
线路11,20150104,13,2199
线路6,20150104,14,1853
线路11,20150104,14,2348
线路6,20150104,15,1959
线路11,20150104,15,2555
线路6,20150104,16,2317
线路11,20150104,16,3167
线路6,20150104,17,3032
线路11,20150104,17,4105
线路6,20150104,18,3032
线路11,20150104,18,4109
线路6,20150104,19,1647
线路11,20150104,19,2155
线路6,20150104,20,1259
线路11,20150104,20,1596
线路6,20150104,21,1125
线路11,20150104,21,1536
线路6,20150105,06,1243
线路11,20150105,06,1702
线路6,20150105,07,3470
线路11,20150105,07,4746
线路6,20150105,08,3858
线路11,20150105,08,5481
线路6,20150105,09,2498
线路11,20150105,09,3830
线路6,20150105,10,1831
线路11,20150105,10,2958
线路6,20150105,11,1592
线路11,20150105,11,2318
线路6,20150105,12,1544
线路11,20150105,12,1926
线路6,20150105,13,1602
线路11,20150105,13,2139
线路6,20150105,14,1730
线路11,20150105,14,2321
线路6,20150105,15,1841
线路11,20150105,15,2531
线路6,20150105,16,2197
线路11,20150105,16,3156
线路6,20150105,17,2954
线路11,20150105,17,4091
线路6,20150105,18,2945
线路11,20150105,18,4096
线路6,20150105,19,1610
线路11,20150105,19,2082
线路6,20150105,20,1187
线路11,20150105,20,1561
线路6,20150105,21,1065
线路11,20150105,21,1501
线路6,20150106,06,1241
线路11,20150106,06,1639
线路6,20150106,07,3426
线路11,20150106,07,4646
线路6,20150106,08,3814
线路11,20150106,08,5346
线路6,20150106,09,2491
线路11,20150106,09,3724
线路6,20150106,10,1907
线路11,20150106,10,2936
线路6,20150106,11,1655
线路11,20150106,11,2319
线路6,20150106,12,1607
线路11,20150106,12,1938
线路6,20150106,13,1677
线路11,20150106,13,2152
线路6,20150106,14,1826
线路11,20150106,14,2301
线路6,20150106,15,1932
线路11,20150106,15,2506
线路6,20150106,16,2291
线路11,20150106,16,3151
线路6,20150106,17,3006
线路11,20150106,17,4089
线路6,20150106,18,2997
线路11,20150106,18,4094
线路6,20150106,19,1614
线路11,20150106,19,2110
线路6,20150106,20,1237
线路11,20150106,20,1590
线路6,20150106,21,1088
线路11,20150106,21,1531
线路6,20150107,06,1205
线路11,20150107,06,1618
线路6,20150107,07,3459
线路11,20150107,07,4623
线路6,20150107,08,3848
线路11,20150107,08,5475
线路6,20150107,09,2538
线路11,20150107,09,3959
线路6,20150107,10,1926
线路11,20150107,10,3031
线路6,20150107,11,1712
线路11,20150107,11,2429
线路6,20150107,12,1663
线路11,20150107,12,1974
线路6,20150107,13,1734
线路11,20150107,13,2188
线路6,20150107,14,1844
线路11,20150107,14,2337
线路6,20150107,15,1950
线路11,20150107,15,2542
线路6,20150107,16,2308
线路11,20150107,16,3156
线路6,20150107,17,3023
线路11,20150107,17,4084
线路6,20150107,18,3023
线路11,20150107,18,4088
线路6,20150107,19,1635
线路11,20150107,19,2144
线路6,20150107,20,1243
线路11,20150107,20,1581
线路6,20150107,21,1102
线路11,20150107,21,1521
