线路6,20150104,06,1222
线路11,20150104,06,1643
线路6,20150104,07,3367
线路11,20150104,07,4590
线路6,20150104,08,3974
线路11,20150104,08,5561
线路6,20150104,09,2579
线路11,20150104,09,3976
线路6,20150104,10,1926
线路11,20150104,10,3059
线路6,20150104,11,1776
线路11,20150104,11,2400
线路6,20150104,12,1558
线路11,20150104,12,1873
线路6,20150104,13,1790
线路11,20150104,13,2173
线路6,20150104,14,1977
线路11,20150104,14,2422
线路6,20150104,15,1977
线路11,20150104,15,2638
线路6,20150104,16,2418
线路11,20150104,16,3278
线路6,20150104,17,3268
线路11,20150104,17,4286
线路6,20150104,18,3016
线路11,20150104,18,4286
线路6,20150104,19,1618
线路11,20150104,19,2107
线路6,20150104,20,1245
线路11,20150104,20,1569
线路6,20150104,21,1105
线路11,20150104,21,1494
线路6,20150105,06,1222
线路11,20150105,06,1540
线路6,20150105,07,3399
线路11,20150105,07,4610
线路6,20150105,08,3831
线路11,20150105,08,5561
线路6,20150105,09,2428
线路11,20150105,09,3830
线路6,20150105,10,1737
线路11,20150105,10,2839
线路6,20150105,11,1467
线路11,20150105,11,2282
线路6,20150105,12,1395
线路11,20150105,12,1698
线路6,20150105,13,1517
线路11,20150105,13,1995
线路6,20150105,14,1698
线路11,20150105,14,2295
线路6,20150105,15,1829
线路11,20150105,15,2512
线路6,20150105,16,2233
线路11,20150105,16,3114
线路6,20150105,17,3029
线路11,20150105,17,4177
线路6,20150105,18,3029
线路11,20150105,18,4177
线路6,20150105,19,1523
线路11,20150105,19,2107
线路6,20150105,20,1136
线路11,20150105,20,1535
线路6,20150105,21,1011
线路11,20150105,21,1494
线路6,20150106,06,1222
线路11,20150106,06,1540
线路6,20150106,07,3399
线路11,20150106,07,4610
线路6,20150106,08,3974
线路11,20150106,08,5561
线路6,20150106,09,2579
线路11,20150106,09,3830
线路6,20150106,10,1926
线路11,20150106,10,3059
线路6,20150106,11,1574
线路11,20150106,11,2400
线路6,20150106,12,1574
线路11,20150106,12,1873
线路6,20150106,13,1574
线路11,20150106,13,2173
线路6,20150106,14,1977
线路11,20150106,14,2295
线路6,20150106,15,1977
线路11,20150106,15,2512
线路6,20150106,16,2418
线路11,20150106,16,3114
线路6,20150106,17,3268
线路11,20150106,17,4177
线路6,20150106,18,3016
线路11,20150106,18,4177
线路6,20150106,19,1523
线路11,20150106,19,2107
线路6,20150106,20,1245
线路11,20150106,20,1535
线路6,20150106,21,1011
线路11,20150106,21,1494
线路6,20150107,06,1137
线路11,20150107,06,1643
线路6,20150107,07,3367
线路11,20150107,07,4590
线路6,20150107,08,3974
线路11,20150107,08,5561
线路6,20150107,09,2579
线路11,20150107,09,3976
线路6,20150107,10,1926
线路11,20150107,10,3059
线路6,20150107,11,1776
线路11,20150107,11,2400
线路6,20150107,12,1558
线路11,20150107,12,1873
线路6,20150107,13,1790
线路11,20150107,13,2173
线路6,20150107,14,1834
线路11,20150107,14,2422
线路6,20150107,15,1834
线路11,20150107,15,2638
线路6,20150107,16,2418
线路11,20150107,16,3278
线路6,20150107,17,3268
线路11,20150107,17,4286
线路6,20150107,18,3016
线路11,20150107,18,4286
线路6,20150107,19,1618
线路11,20150107,19,2107
线路6,20150107,20,1245
线路11,20150107,20,1569
线路6,20150107,21,1105
线路11,20150107,21,1446
线路6,20150101,06,604
线路11,20150101,06,697
线路6,20150101,07,1455
线路11,20150101,07,2184
线路6,20150101,08,1881
线路11,20150101,08,3478
线路6,20150101,09,1881
线路11,20150101,09,3775
线路6,20150101,10,2065
线路11,20150101,10,3516
线路6,20150101,11,2065
线路11,20150101,11,2960
线路6,20150101,12,2056
线路11,20150101,12,2817
线路6,20150101,13,2056
线路11,20150101,13,3056
线路6,20150101,14,2296
线路11,20150101,14,3316
线路6,20150101,15,2296
线路11,20150101,15,2827
线路6,20150101,16,2334
线路11,20150101,16,2914
线路6,20150101,17,2334
线路11,20150101,17,3385
线路6,20150101,18,2334
线路11,20150101,18,2925
线路6,20150101,19,1459
线路11,20150101,19,1950
线路6,20150101,20,1336
线路11,20150101,20,1843
线路6,20150101,21,1145
线路11,20150101,21,1465
线路6,20150102,06,604
线路11,20150102,06,697
线路6,20150102,07,1455
线路11,20150102,07,2184
线路6,20150102,08,1881
线路11,20150102,08,3478
线路6,20150102,09,1881
线路11,20150102,09,3775
线路6,20150102,10,2065
线路11,20150102,10,3516
线路6,20150102,11,2065
线路11,20150102,11,2960
线路6,20150102,12,2056
线路11,20150102,12,2817
线路6,20150102,13,2056
线路11,20150102,13,3056
线路6,20150102,14,2296
线路11,20150102,14,3316
线路6,20150102,15,2296
线路11,20150102,15,2827
线路6,20150102,16,2334
线路11,20150102,16,2914
线路6,20150102,17,2334
线路11,20150102,17,3385
线路6,20150102,18,2334
线路11,20150102,18,2925
线路6,20150102,19,1459
线路11,20150102,19,1950
线路6,20150102,20,1336
线路11,20150102,20,1843
线路6,20150102,21,1145
线路11,20150102,21,1465
线路6,20150103,06,604
线路11,20150103,06,697
线路6,20150103,07,1455
线路11,20150103,07,2184
线路6,20150103,08,1881
线路11,20150103,08,3478
线路6,20150103,09,1881
线路11,20150103,09,3775
线路6,20150103,10,2065
线路11,20150103,10,3516
线路6,20150103,11,2065
线路11,20150103,11,2960
线路6,20150103,12,2056
线路11,20150103,12,2817
线路6,20150103,13,2056
线路11,20150103,13,3056
线路6,20150103,14,2296
线路11,20150103,14,3316
线路6,20150103,15,2296
线路11,20150103,15,2827
线路6,20150103,16,2334
线路11,20150103,16,2914
线路6,20150103,17,2334
线路11,20150103,17,3385
线路6,20150103,18,2334
线路11,20150103,18,2925
线路6,20150103,19,1459
线路11,20150103,19,1950
线路6,20150103,20,1336
